source;target;weight
raʾābu_1 [shake from anger 55];ṣabātu_1 [seize 1796];0.003
raʾābu_1 [shake from anger 55];šahātu_1 [be afraid 63];0.003
raʾābu_1 [shake from anger 55];katāmu_1 [cover 97];0.003
raʾābu_1 [shake from anger 55];pašāru_1 [release 406];0.003
raʾābu_1 [shake from anger 55];waṣû_1 [go out 604];0.003
raʾābu_1 [shake from anger 55];ṣalmu_1 [effigy 845];0.003
raʾābu_1 [shake from anger 55];nakru_2 [enemy 813];0.003
raʾābu_1 [shake from anger 55];ummu_2 [fever 49];0.003
raʾābu_1 [shake from anger 55];qerēbu_1 [approach 514];0.003
raʾābu_1 [shake from anger 55];ṭēmu_1 [forethought 651];0.003
râmu_1 [love 489];râmu_1 [love 489];0.018
râmu_1 [love 489];šangûtu_1 [priest 92];0.016
râmu_1 [love 489];dādu_1 [darling 20];0.014
râmu_1 [love 489];ṣīhtu_1 [laughter 27];0.013
râmu_1 [love 489];šūpû_1 [resplendent 13];0.01
râmu_1 [love 489];kittu_1 [steadiness 105];0.009
râmu_1 [love 489];migru_1 [consent 93];0.009
râmu_1 [love 489];Muʾati [[1]];0.009
râmu_1 [love 489];hīrtu_1 [equal ranking wife 47];0.009
râmu_1 [love 489];buʾʾuru_1 [hunting 19];0.009
râmu_1 [love 489];Ištar [[1, sex-goddess]];0.008
râmu_1 [love 489];kuzbu_1 [attractiveness 33];0.008
râmu_1 [love 489];zību_4 [food offering 26];0.008
râmu_1 [love 489];ṣiāhu_1 [laugh 13];0.007
râmu_1 [love 489];ilu_1 [god 4706];0.007
râmu_1 [love 489];rēʾû_1 [shepherd 261];0.007
râmu_1 [love 489];Mami [[1]];0.007
râmu_1 [love 489];Ninurta [[1]];0.007
râmu_1 [love 489];Nanaya [[1]];0.006
râmu_1 [love 489];lalû_1 [plenty 60];0.006
râmu_1 [love 489];šarratu_1 [queen 102];0.006
râmu_1 [love 489];amurdinnu_1 [bramble 5];0.006
râmu_1 [love 489];duššupu_1 [sweetened 18];0.006
râmu_1 [love 489];Dagan [[1]];0.006
râmu_1 [love 489];išallim_1 [favourable 33];0.006
râmu_1 [love 489];Aya [[1]];0.006
râmu_1 [love 489];nišītu_1 [lifting 36];0.006
râmu_1 [love 489];naʾdu_1 [attentive 89];0.006
râmu_1 [love 489];Zarpanitu [[1]];0.006
râmu_1 [love 489];libbu_1 [heart 5823];0.005
râmu_1 [love 489];rabû_1 [big 4299];0.005
râmu_1 [love 489];riāšu_1 [rejoice 46];0.005
râmu_1 [love 489];sullû_1 [appeal 16];0.005
râmu_1 [love 489];Enlil [[1]];0.005
râmu_1 [love 489];iškāru_1 [work assignment 156];0.005
râmu_1 [love 489];nahšu_1 [thriving 9];0.005
râmu_1 [love 489];Ebabbar_P [?];0.005
râmu_1 [love 489];šittu_1 [sleep 15];0.005
râmu_1 [love 489];šaqû_1 [high 227];0.005
râmu_1 [love 489];irtu_2 [song 11];0.005
râmu_1 [love 489];Ningal [[1]];0.005
râmu_1 [love 489];hašāhu_1 [need 36];0.005
râmu_1 [love 489];Marduk [[1]];0.005
râmu_1 [love 489];gašru_1 [strong 98];0.005
râmu_1 [love 489];bēltu_1 [lady 489];0.005
râmu_1 [love 489];zikaru_1 [male 223];0.005
râmu_1 [love 489];nāṣiru_1 [guard 75];0.005
râmu_1 [love 489];nebû_1 [shining 17];0.005
râmu_1 [love 489];abbūtu_1 [fatherhood 44];0.005
râmu_1 [love 489];teknû_1 [care 13];0.005
zenû_1 [be angry 72];salāmu_1 [at peace 101];0.024
zenû_1 [be angry 72];zenû_1 [be angry 72];0.023
zenû_1 [be angry 72];puḫpuḫḫû_1 [squabble 5];0.018
zenû_1 [be angry 72];ištaru_1 [goddess 262];0.016
zenû_1 [be angry 72];idāti_1 [ominous condition 7];0.015
zenû_1 [be angry 72];šabāsu_1 [be angry 42];0.013
zenû_1 [be angry 72];ittāti_1 [sign 9];0.013
zenû_1 [be angry 72];ḫātu_1 [terror 5];0.012
zenû_1 [be angry 72];ilu_1 [god 4706];0.01
zenû_1 [be angry 72];ittu_2 [peculiarity 36];0.009
zenû_1 [be angry 72];lummunu_1 [very bad 10];0.008
zenû_1 [be angry 72];bābtu_1 [city district 9];0.007
zenû_1 [be angry 72];laputtû_1 [lieutenant 16];0.007
zenû_1 [be angry 72];nissatu_1 [wailing 28];0.007
zenû_1 [be angry 72];nīšu_1 [lifting 82];0.007
zenû_1 [be angry 72];šāʾilu_2 [dream interpreter 9];0.007
zenû_1 [be angry 72];ṣāltu_1 [combat 69];0.006
zenû_1 [be angry 72];nanzāzu_1 [that stands in attendance 18];0.006
zenû_1 [be angry 72];giskimmu_1 [sign 8];0.006
zenû_1 [be angry 72];rahṣu_2 [confident 14];0.006
zenû_1 [be angry 72];salātu_2 [family 19];0.005
zenû_1 [be angry 72];enzu_1 [goat 53];0.005
zenû_1 [be angry 72];quʾʾû_1 [await 25];0.005
zenû_1 [be angry 72];lahmu_1 [hairy 31];0.005
zenû_1 [be angry 72];tīru_1 [courtier 28];0.005
zenû_1 [be angry 72];ṣummirātu_1 [desires 32];0.005
zenû_1 [be angry 72];aḫu_1 [arm 35];0.005
zenû_1 [be angry 72];šēdu_1 [protective deity 68];0.005
zenû_1 [be angry 72];maqtu_1 [fallen 53];0.004
zenû_1 [be angry 72];lumnu_1 [evil 259];0.004
zenû_1 [be angry 72];kabtu_1 [heavy 398];0.004
zenû_1 [be angry 72];awû_1 [speak 130];0.004
zenû_1 [be angry 72];awīlūtu_1 [humanity 209];0.004
zenû_1 [be angry 72];salmu_1 [peaceful 27];0.004
zenû_1 [be angry 72];enēšu_1 [weak 62];0.004
zenû_1 [be angry 72];birku_1 [knee 45];0.004
zenû_1 [be angry 72];kasû_1 [bind 69];0.004
zenû_1 [be angry 72];Esagil_P [?];0.004
zenû_1 [be angry 72];ṣētu_1 [light 51];0.004
zenû_1 [be angry 72];ṭahdu_1 [luxuriant 12];0.004
zenû_1 [be angry 72];kimtu_1 [family 68];0.003
zenû_1 [be angry 72];ezēzu_1 [be angry 205];0.003
zenû_1 [be angry 72];zibbatu_1 [tail 94];0.003
zenû_1 [be angry 72];awīlu_1 [man 1627];0.003
zenû_1 [be angry 72];lemuttu_1 [evil 306];0.003
zenû_1 [be angry 72];eṭēru_1 [take away 82];0.003
zenû_1 [be angry 72];qibītu_1 [speech 421];0.003
zenû_1 [be angry 72];libbu_1 [heart 5823];0.003
zenû_1 [be angry 72];zunnu_1 [rain 289];0.003
zenû_1 [be angry 72];kīdītu_1 [exterior part 29];0.003
šabāsu_1 [be angry 42];mēreštu_2 [wish 13];0.017
šabāsu_1 [be angry 42];ištaru_1 [goddess 262];0.013
šabāsu_1 [be angry 42];zenû_1 [be angry 72];0.013
šabāsu_1 [be angry 42];raʾābu_1 [shake from anger 55];0.013
šabāsu_1 [be angry 42];uššušu_1 [very distressed 5];0.013
šabāsu_1 [be angry 42];ubānāt_1 [finger 10];0.012
šabāsu_1 [be angry 42];salātu_2 [family 19];0.01
šabāsu_1 [be angry 42];bābtu_1 [city district 9];0.008
šabāsu_1 [be angry 42];šuttu_1 [dream 114];0.007
šabāsu_1 [be angry 42];ilu_1 [god 4706];0.006
šabāsu_1 [be angry 42];kimtu_1 [family 68];0.006
šabāsu_1 [be angry 42];ikribu_1 [prayer 243];0.006
šabāsu_1 [be angry 42];salāmu_1 [at peace 101];0.005
šabāsu_1 [be angry 42];maḫāru_1 [face 80];0.005
šabāsu_1 [be angry 42];Nanaya [[1]];0.005
šabāsu_1 [be angry 42];simtu_1 [appropriate symbol 166];0.005
šabāsu_1 [be angry 42];parādu_1 [be scared 169];0.004
šabāsu_1 [be angry 42];kabattu_1 [liver 133];0.003
šabāsu_1 [be angry 42];kišādu_1 [neck 256];0.003
šabāsu_1 [be angry 42];enzu_1 [goat 53];0.003
šabāsu_1 [be angry 42];naptanu_1 [mealtime 66];0.003
šabāsu_1 [be angry 42];awātu_1 [word 678];0.003
šabāsu_1 [be angry 42];padānu_1 [way 177];0.003
šabāsu_1 [be angry 42];nakru_2 [enemy 813];0.003
šabāsu_1 [be angry 42];bāšû_1 [existing 178];0.003
šabāsu_1 [be angry 42];awīlūtu_1 [humanity 209];0.003
šabāsu_1 [be angry 42];wašābu_1 [sit down 559];0.003
šabāsu_1 [be angry 42];šēmû_1 [hearer 115];0.003
šabāsu_1 [be angry 42];ṣerru_1 [snake 112];0.003
šabāsu_1 [be angry 42];šipru_1 [sending 481];0.002
šabāsu_1 [be angry 42];amāru_1 [appear 3124];0.002
šabāsu_1 [be angry 42];târu_1 [turn 1728];0.002
šabāsu_1 [be angry 42];ezēzu_1 [be angry 205];0.002
šabāsu_1 [be angry 42];rūqu_1 [distant 246];0.002
šabāsu_1 [be angry 42];nadû_1 [throw 817];0.002
šabāsu_1 [be angry 42];šemû_1 [hear 1150];0.002
šabāsu_1 [be angry 42];leqû_1 [take 1101];0.002
šabāsu_1 [be angry 42];rašû_1 [acquire 491];0.002
šabāsu_1 [be angry 42];barû_1 [see 362];0.002
šabāsu_1 [be angry 42];eṭemmu_1 [ghost 125];0.002
šabāsu_1 [be angry 42];lemnu_1 [bad 412];0.002
šabāsu_1 [be angry 42];ašru_1 [place 1073];0.002
šabāsu_1 [be angry 42];ṭēmu_1 [forethought 651];0.002
šabāsu_1 [be angry 42];šeʾû_1 [seek 177];0.002
šabāsu_1 [be angry 42];libbu_1 [heart 5823];0.001
šabāsu_1 [be angry 42];šakānu_1 [put 3683];0.001
šabāsu_1 [be angry 42];mahāru_1 [face 968];0.001
šabāsu_1 [be angry 42];ūmu_1 [day 9427];0.001
šabāsu_1 [be angry 42];bēlu_1 [lord 11805];0.001
šabāsu_1 [be angry 42];bašû_1 [exist 1641];0.001
šahātu_1 [be afraid 63];šahātu_1 [be afraid 63];0.02
šahātu_1 [be afraid 63];wašru_1 [submissive 25];0.018
šahātu_1 [be afraid 63];nakādu_1 [beat 21];0.013
šahātu_1 [be afraid 63];putuqqu_1 [constantly attentive 16];0.012
šahātu_1 [be afraid 63];napšu_2 [life 7];0.011
šahātu_1 [be afraid 63];bakru_1 [foal 8];0.011
šahātu_1 [be afraid 63];nanduru_1 [very wild 8];0.008
šahātu_1 [be afraid 63];naʾdu_1 [attentive 89];0.008
šahātu_1 [be afraid 63];anāqāte_1 [shecamels 13];0.008
šahātu_1 [be afraid 63];dikuggallu_1 [chief justice 14];0.008
šahātu_1 [be afraid 63];ēpištu_1 [sorceress 57];0.007
šahātu_1 [be afraid 63];Dagan [[1]];0.007
šahātu_1 [be afraid 63];kaṣāṣu_1 [chew 14];0.006
šahātu_1 [be afraid 63];Išum [[1]];0.006
šahātu_1 [be afraid 63];kašūšu_1 [divine weapon 18];0.006
šahātu_1 [be afraid 63];zāninu_1 [provisioner 83];0.006
šahātu_1 [be afraid 63];ibilu_1 [camel 22];0.006
šahātu_1 [be afraid 63];marratu_1 [bitter thing 18];0.006
šahātu_1 [be afraid 63];ilittu_1 [birth 28];0.005
šahātu_1 [be afraid 63];āmiru_1 [seer 32];0.005
šahātu_1 [be afraid 63];zikru_1 [utterance 288];0.005
šahātu_1 [be afraid 63];kamāsu_1 [kneel 53];0.005
šahātu_1 [be afraid 63];rubû_1 [ruler 752];0.005
šahātu_1 [be afraid 63];kaššāpu_1 [sorcerer 139];0.005
šahātu_1 [be afraid 63];targīgu_1 [evildoer 11];0.005
šahātu_1 [be afraid 63];mušteʾʾû_1 [who keeps searching 37];0.005
šahātu_1 [be afraid 63];šakkanakku_1 [military governor 215];0.005
šahātu_1 [be afraid 63];mutnennû_1 [pious 26];0.005
šahātu_1 [be afraid 63];qâlu_1 [pay attention 40];0.004
šahātu_1 [be afraid 63];ahû_2 [foreign 40];0.004
šahātu_1 [be afraid 63];epēšu_1 [do 3998];0.004
šahātu_1 [be afraid 63];mūdû_1 [knower 99];0.004
šahātu_1 [be afraid 63];eṭlu_1 [manly 147];0.004
šahātu_1 [be afraid 63];ēpišu_1 [doer 253];0.004
šahātu_1 [be afraid 63];mēsū_1 [cult 14];0.004
šahātu_1 [be afraid 63];râmu_1 [love 489];0.004
šahātu_1 [be afraid 63];migru_1 [consent 93];0.004
šahātu_1 [be afraid 63];nindabû_1 [food offering 43];0.004
šahātu_1 [be afraid 63];mulaʾʾiṭu_2 [who encircles 18];0.004
šahātu_1 [be afraid 63];terṣu_1 [pointing 40];0.004
šahātu_1 [be afraid 63];karāšu_2 [military camp 110];0.004
šahātu_1 [be afraid 63];iltu_1 [goddess 42];0.004
šahātu_1 [be afraid 63];qurdu_1 [warriorhood 37];0.004
šahātu_1 [be afraid 63];tuqumtu_1 [battle 83];0.003
šahātu_1 [be afraid 63];Anzu [[1, Storm Bird, (lion-headed eagle), (a star)]];0.003
šahātu_1 [be afraid 63];raʾābu_1 [shake from anger 55];0.003
šahātu_1 [be afraid 63];palāhu_1 [afraid 631];0.003
šahātu_1 [be afraid 63];mūtu_1 [death 93];0.003
šahātu_1 [be afraid 63];rabû_1 [big 4299];0.003
šahātu_1 [be afraid 63];ilu_1 [god 4706];0.003
šamāru_1 [rage 93];agû_1 [wave 24];0.025
šamāru_1 [rage 93];šiltāhu_1 [arrow 58];0.012
šamāru_1 [rage 93];ezēzu_1 [be angry 205];0.01
šamāru_1 [rage 93];edû_2 [flood 29];0.01
šamāru_1 [rage 93];ziāqu_1 [blow 31];0.01
šamāru_1 [rage 93];bâʾu_1 [go along 76];0.009
šamāru_1 [rage 93];kakku_1 [stick 952];0.008
šamāru_1 [rage 93];tāhāzu_1 [battle 547];0.008
šamāru_1 [rage 93];šalû_2 [fling 17];0.008
šamāru_1 [rage 93];tību_1 [attack 205];0.007
šamāru_1 [rage 93];kaškaššu_1 [allpowerful 20];0.007
šamāru_1 [rage 93];nêʾu_1 [turn back 18];0.007
šamāru_1 [rage 93];gipšu_1 [uprising 44];0.007
šamāru_1 [rage 93];ālilu_1 [brave 7];0.007
šamāru_1 [rage 93];taqrubtu_1 [battle 9];0.007
šamāru_1 [rage 93];gegunnû_1 [raised temple 6];0.007
šamāru_1 [rage 93];babālu_1 [carry 11];0.007
šamāru_1 [rage 93];Sarranu [[(a group of deities or their impersonators)]];0.007
šamāru_1 [rage 93];abūbu_1 [flood 94];0.006
šamāru_1 [rage 93];namurratu_1 [aweinspiring radiance 62];0.006
šamāru_1 [rage 93];nakmu_1 [heaped up 5];0.006
šamāru_1 [rage 93];pašāqu_1 [narrow 21];0.006
šamāru_1 [rage 93];wiāṣu_1 [too little 5];0.006
šamāru_1 [rage 93];ṣurru_2 [interior 20];0.005
šamāru_1 [rage 93];palāhu_1 [afraid 631];0.005
šamāru_1 [rage 93];dannu_1 [mighty 1541];0.005
šamāru_1 [rage 93];šamāru_1 [rage 93];0.005
šamāru_1 [rage 93];lābu_1 [lion 22];0.005
šamāru_1 [rage 93];ṣēnu_2 [evil 14];0.005
šamāru_1 [rage 93];ṭēhu_1 [proximity 27];0.005
šamāru_1 [rage 93];arītu_1 [pregnant 37];0.004
šamāru_1 [rage 93];gallû_1 [demon 27];0.004
šamāru_1 [rage 93];ahû_2 [foreign 40];0.004
šamāru_1 [rage 93];gitmālu_1 [perfect 87];0.004
šamāru_1 [rage 93];markasu_1 [bond 32];0.004
šamāru_1 [rage 93];nasāḫu_1 [tear out 28];0.004
šamāru_1 [rage 93];ummānu_1 [military force 961];0.004
šamāru_1 [rage 93];Patinayu_E [?];0.004
šamāru_1 [rage 93];mīlu_1 [high water 298];0.004
šamāru_1 [rage 93];šarāku_1 [present 190];0.004
šamāru_1 [rage 93];labābu_1 [rage 22];0.004
šamāru_1 [rage 93];imhullu_1 [destructive wind 19];0.004
šamāru_1 [rage 93];ālu_1 [city 2993];0.003
šamāru_1 [rage 93];šāru_1 [wind 181];0.003
šamāru_1 [rage 93];qurādu_1 [hero 114];0.003
šamāru_1 [rage 93];Aššur [[1, Assyria, Ashur]];0.003
šamāru_1 [rage 93];qerēbu_1 [approach 514];0.003
šamāru_1 [rage 93];gapšu_1 [arisen 80];0.003
šamāru_1 [rage 93];apkallu_1 [wise man 85];0.003
šamāru_1 [rage 93];ṣabātu_1 [seize 1796];0.003
