source;target;weight
raʾābu_1 [shake from anger 55];waṣû_1 [go out 604];0.003
raʾābu_1 [shake from anger 55];ṣalmu_1 [effigy 845];0.003
raʾābu_1 [shake from anger 55];dalāhu_1 [disturb 47];0.003
raʾābu_1 [shake from anger 55];nakru_2 [enemy 813];0.003
raʾābu_1 [shake from anger 55];ummu_2 [fever 49];0.003
raʾābu_1 [shake from anger 55];qerēbu_1 [approach 514];0.003
râmu_1 [love 489];râmu_1 [love 489];0.018
râmu_1 [love 489];šangûtu_1 [priest 92];0.016
râmu_1 [love 489];dādu_1 [darling 20];0.014
râmu_1 [love 489];ṣīhtu_1 [laughter 27];0.013
râmu_1 [love 489];šūpû_1 [resplendent 13];0.01
râmu_1 [love 489];kittu_1 [steadiness 105];0.009
râmu_1 [love 489];migru_1 [consent 93];0.009
râmu_1 [love 489];Muʾati [?];0.009
râmu_1 [love 489];hīrtu_1 [equal ranking wife 47];0.009
râmu_1 [love 489];buʾʾuru_1 [hunting 19];0.009
râmu_1 [love 489];Ištar [?];0.008
râmu_1 [love 489];kuzbu_1 [attractiveness 33];0.008
râmu_1 [love 489];zību_4 [food offering 26];0.008
râmu_1 [love 489];ṣiāhu_1 [laugh 13];0.007
râmu_1 [love 489];ilu_1 [god 4706];0.007
râmu_1 [love 489];rēʾû_1 [shepherd 261];0.007
râmu_1 [love 489];Mami [?];0.007
râmu_1 [love 489];Ninurta [?];0.007
râmu_1 [love 489];Nanaya [?];0.006
râmu_1 [love 489];lalû_1 [plenty 60];0.006
râmu_1 [love 489];šarratu_1 [queen 102];0.006
râmu_1 [love 489];amurdinnu_1 [bramble 5];0.006
râmu_1 [love 489];duššupu_1 [sweetened 18];0.006
râmu_1 [love 489];Dagan [?];0.006
râmu_1 [love 489];išallim_1 [favourable 33];0.006
râmu_1 [love 489];Aya [?];0.006
râmu_1 [love 489];nišītu_1 [lifting 36];0.006
râmu_1 [love 489];naʾdu_1 [attentive 89];0.006
râmu_1 [love 489];Zarpanitu [?];0.006
râmu_1 [love 489];libbu_1 [heart 5823];0.005
râmu_1 [love 489];rabû_1 [big 4299];0.005
râmu_1 [love 489];riāšu_1 [rejoice 46];0.005
râmu_1 [love 489];sullû_1 [appeal 16];0.005
râmu_1 [love 489];Enlil [?];0.005
râmu_1 [love 489];iškāru_1 [work assignment 156];0.005
râmu_1 [love 489];nahšu_1 [thriving 10];0.005
râmu_1 [love 489];Ebabbar_P [?];0.005
râmu_1 [love 489];šittu_1 [sleep 15];0.005
râmu_1 [love 489];šaqû_1 [high 227];0.005
râmu_1 [love 489];irtu_2 [song 11];0.005
râmu_1 [love 489];Ningal [?];0.005
râmu_1 [love 489];hašāhu_1 [need 36];0.005
râmu_1 [love 489];Marduk [?];0.005
râmu_1 [love 489];gašru_1 [strong 98];0.005
râmu_1 [love 489];bēltu_1 [lady 489];0.005
râmu_1 [love 489];zikaru_1 [male 223];0.005
râmu_1 [love 489];nāṣiru_1 [guard 75];0.005
râmu_1 [love 489];nebû_1 [shining 17];0.005
râmu_1 [love 489];abbūtu_1 [fatherhood 44];0.005
râmu_1 [love 489];teknû_1 [care 13];0.005
zenû_1 [be angry 72];salāmu_1 [at peace 101];0.024
zenû_1 [be angry 72];zenû_1 [be angry 72];0.023
zenû_1 [be angry 72];ištaru_1 [goddess 262];0.016
zenû_1 [be angry 72];idāti_1 [ominous condition 7];0.015
zenû_1 [be angry 72];šabāsu_1 [be angry 42];0.013
zenû_1 [be angry 72];ittāti_1 [sign 9];0.013
zenû_1 [be angry 72];puhpuhhû_1 [squabble 12];0.011
zenû_1 [be angry 72];ilu_1 [god 4706];0.01
zenû_1 [be angry 72];ittu_2 [peculiarity 36];0.009
zenû_1 [be angry 72];lummunu_1 [very bad 10];0.008
zenû_1 [be angry 72];bābtu_1 [city district 9];0.007
zenû_1 [be angry 72];laputtû_1 [lieutenant 16];0.007
zenû_1 [be angry 72];nissatu_1 [wailing 28];0.007
zenû_1 [be angry 72];nīšu_1 [lifting 82];0.007
zenû_1 [be angry 72];šāʾilu_2 [dream interpreter 9];0.007
zenû_1 [be angry 72];ṣāltu_1 [combat 69];0.006
zenû_1 [be angry 72];nanzāzu_1 [that stands in attendance 18];0.006
zenû_1 [be angry 72];giskimmu_1 [sign 8];0.006
zenû_1 [be angry 72];rahṣu_2 [confident 14];0.006
zenû_1 [be angry 72];salātu_2 [family 19];0.005
zenû_1 [be angry 72];enzu_1 [goat 53];0.005
zenû_1 [be angry 72];quʾʾû_1 [await 25];0.005
zenû_1 [be angry 72];lahmu_1 [hairy 33];0.005
zenû_1 [be angry 72];tīru_1 [courtier 28];0.005
zenû_1 [be angry 72];ṣummirātu_1 [desires 32];0.005
zenû_1 [be angry 72];šēdu_1 [protective deity 68];0.005
zenû_1 [be angry 72];maqtu_1 [fallen 53];0.004
zenû_1 [be angry 72];lumnu_1 [evil 259];0.004
zenû_1 [be angry 72];kabtu_1 [heavy 398];0.004
zenû_1 [be angry 72];awû_1 [speak 130];0.004
zenû_1 [be angry 72];hātu_1 [terror 51];0.004
zenû_1 [be angry 72];awīlūtu_1 [humanity 209];0.004
zenû_1 [be angry 72];salmu_1 [peaceful 27];0.004
zenû_1 [be angry 72];enēšu_1 [weak 62];0.004
zenû_1 [be angry 72];birku_1 [knee 45];0.004
zenû_1 [be angry 72];kasû_1 [bind 69];0.004
zenû_1 [be angry 72];Esagil_P [?];0.004
zenû_1 [be angry 72];ṣētu_1 [light 51];0.004
zenû_1 [be angry 72];ṭahdu_1 [luxuriant 12];0.004
zenû_1 [be angry 72];kimtu_1 [family 68];0.003
zenû_1 [be angry 72];ezēzu_1 [be angry 205];0.003
zenû_1 [be angry 72];zibbatu_1 [tail 94];0.003
zenû_1 [be angry 72];awīlu_1 [man 1627];0.003
zenû_1 [be angry 72];lemuttu_1 [evil 306];0.003
zenû_1 [be angry 72];eṭēru_1 [take away 82];0.003
zenû_1 [be angry 72];qibītu_1 [speech 421];0.003
zenû_1 [be angry 72];libbu_1 [heart 5823];0.003
zenû_1 [be angry 72];zunnu_1 [rain 289];0.003
zenû_1 [be angry 72];kīdītu_1 [exterior part 29];0.003
zenû_1 [be angry 72];rubû_1 [ruler 752];0.003
šabāsu_1 [be angry 42];mēreštu_2 [wish 13];0.017
šabāsu_1 [be angry 42];ištaru_1 [goddess 262];0.013
šabāsu_1 [be angry 42];zenû_1 [be angry 72];0.013
šabāsu_1 [be angry 42];raʾābu_1 [shake from anger 55];0.013
šabāsu_1 [be angry 42];uššušu_1 [very distressed 5];0.013
šabāsu_1 [be angry 42];ubānāt_1 [finger 10];0.012
šabāsu_1 [be angry 42];salātu_2 [family 19];0.01
šabāsu_1 [be angry 42];bābtu_1 [city district 9];0.008
šabāsu_1 [be angry 42];šuttu_1 [dream 114];0.007
šabāsu_1 [be angry 42];ilu_1 [god 4706];0.006
šabāsu_1 [be angry 42];kimtu_1 [family 68];0.006
šabāsu_1 [be angry 42];ikribu_1 [prayer 243];0.006
šabāsu_1 [be angry 42];salāmu_1 [at peace 101];0.005
šabāsu_1 [be angry 42];Nanaya [?];0.005
šabāsu_1 [be angry 42];simtu_1 [appropriate symbol 166];0.005
šabāsu_1 [be angry 42];parādu_1 [be scared 169];0.004
šabāsu_1 [be angry 42];kabattu_1 [liver 133];0.003
šabāsu_1 [be angry 42];kišādu_1 [neck 256];0.003
šabāsu_1 [be angry 42];enzu_1 [goat 53];0.003
šabāsu_1 [be angry 42];naptanu_1 [mealtime 66];0.003
šabāsu_1 [be angry 42];awātu_1 [word 678];0.003
šabāsu_1 [be angry 42];padānu_1 [way 177];0.003
šabāsu_1 [be angry 42];nakru_2 [enemy 813];0.003
šabāsu_1 [be angry 42];bāšû_1 [existing 178];0.003
šabāsu_1 [be angry 42];awīlūtu_1 [humanity 209];0.003
šabāsu_1 [be angry 42];wašābu_1 [sit down 559];0.003
šabāsu_1 [be angry 42];šēmû_1 [hearer 115];0.003
šabāsu_1 [be angry 42];ṣerru_1 [snake 112];0.003
šabāsu_1 [be angry 42];šipru_1 [sending 481];0.002
šabāsu_1 [be angry 42];amāru_1 [appear 3124];0.002
šabāsu_1 [be angry 42];târu_1 [turn 1728];0.002
šabāsu_1 [be angry 42];ezēzu_1 [be angry 205];0.002
šabāsu_1 [be angry 42];mahāru_1 [face 1048];0.002
šabāsu_1 [be angry 42];rūqu_1 [distant 246];0.002
šabāsu_1 [be angry 42];nadû_1 [throw 821];0.002
šabāsu_1 [be angry 42];šemû_1 [hear 1150];0.002
šabāsu_1 [be angry 42];leqû_1 [take 1101];0.002
šabāsu_1 [be angry 42];rašû_1 [acquire 491];0.002
šabāsu_1 [be angry 42];barû_1 [see 362];0.002
šabāsu_1 [be angry 42];eṭemmu_1 [ghost 125];0.002
šabāsu_1 [be angry 42];lemnu_1 [bad 412];0.002
šabāsu_1 [be angry 42];ašru_1 [place 1073];0.002
šabāsu_1 [be angry 42];ṭēmu_1 [forethought 651];0.002
šabāsu_1 [be angry 42];šeʾû_1 [seek 177];0.002
šabāsu_1 [be angry 42];libbu_1 [heart 5823];0.001
šabāsu_1 [be angry 42];šakānu_1 [put 3683];0.001
šabāsu_1 [be angry 42];ūmu_1 [day 9427];0.001
šabāsu_1 [be angry 42];bēlu_1 [lord 11805];0.001
šabāsu_1 [be angry 42];bašû_1 [exist 1641];0.001
šabāsu_1 [be angry 42];šikaru_1 [beer 428];0.001
šahātu_2 [be afraid 51];wašru_1 [submissive 25];0.021
šahātu_2 [be afraid 51];nakādu_1 [beat 21];0.014
šahātu_2 [be afraid 51];putuqqu_1 [constantly attentive 16];0.013
šahātu_2 [be afraid 51];napšu_2 [life 7];0.012
šahātu_2 [be afraid 51];bakru_1 [foal 8];0.012
šahātu_2 [be afraid 51];naʾdu_1 [attentive 89];0.009
šahātu_2 [be afraid 51];anāqāte_1 [shecamels 13];0.009
šahātu_2 [be afraid 51];dikuggallu_1 [chief justice 14];0.009
šahātu_2 [be afraid 51];Dagan [?];0.007
šahātu_2 [be afraid 51];kašūšu_1 [divine weapon 18];0.007
šahātu_2 [be afraid 51];zāninu_1 [provisioner 83];0.007
šahātu_2 [be afraid 51];ibilu_1 [camel 22];0.007
šahātu_2 [be afraid 51];marratu_1 [bitter thing 18];0.007
šahātu_2 [be afraid 51];ilittu_1 [birth 28];0.006
šahātu_2 [be afraid 51];āmiru_1 [seer 32];0.006
šahātu_2 [be afraid 51];Išum [?];0.006
šahātu_2 [be afraid 51];ahû_2 [foreign 42];0.005
šahātu_2 [be afraid 51];zikru_1 [utterance 288];0.005
šahātu_2 [be afraid 51];kamāsu_1 [kneel 53];0.005
šahātu_2 [be afraid 51];rubû_1 [ruler 752];0.005
šahātu_2 [be afraid 51];mēsū_1 [cult 14];0.005
šahātu_2 [be afraid 51];râmu_1 [love 489];0.005
šahātu_2 [be afraid 51];migru_1 [consent 93];0.005
šahātu_2 [be afraid 51];nindabû_1 [food offering 43];0.005
šahātu_2 [be afraid 51];targīgu_1 [evildoer 11];0.005
šahātu_2 [be afraid 51];terṣu_1 [pointing 40];0.005
šahātu_2 [be afraid 51];mušteʾʾû_1 [who keeps searching 37];0.005
šahātu_2 [be afraid 51];šakkanakku_1 [military governor 215];0.005
šahātu_2 [be afraid 51];mutnennû_1 [pious 26];0.005
šahātu_2 [be afraid 51];palāhu_1 [afraid 640];0.004
šahātu_2 [be afraid 51];šahātu_2 [be afraid 51];0.004
šahātu_2 [be afraid 51];eṭlu_1 [manly 147];0.004
šahātu_2 [be afraid 51];mulaʾʾiṭu_2 [who encircles 18];0.004
šahātu_2 [be afraid 51];karāšu_2 [military camp 110];0.004
šahātu_2 [be afraid 51];iltu_1 [goddess 42];0.004
šahātu_2 [be afraid 51];qurdu_1 [warriorhood 37];0.004
šahātu_2 [be afraid 51];mūtu_1 [death 93];0.003
šahātu_2 [be afraid 51];rabû_1 [big 4299];0.003
šahātu_2 [be afraid 51];ilu_1 [god 4706];0.003
šahātu_2 [be afraid 51];Marduk [?];0.003
šahātu_2 [be afraid 51];mūdû_1 [knower 99];0.003
šahātu_2 [be afraid 51];muštēširu_1 [who sets straight 33];0.003
šahātu_2 [be afraid 51];alkakātu_1 [ways of life 30];0.003
šahātu_2 [be afraid 51];mušallimu_1 [that delivers safely 41];0.003
šahātu_2 [be afraid 51];Enlil [?];0.003
šahātu_2 [be afraid 51];šangûtu_1 [priest 92];0.003
šahātu_2 [be afraid 51];Ekur_P [?];0.003
šahātu_2 [be afraid 51];bēlūtu_1 [lordship 709];0.003
šahātu_2 [be afraid 51];pālihu_1 [who reveres 139];0.003
šahātu_2 [be afraid 51];qarrādu_2 [warlike 39];0.003
šamāru_1 [rage 65];agû_1 [wave 24];0.019
šamāru_1 [rage 65];šiltāhu_1 [arrow 58];0.014
šamāru_1 [rage 65];edû_2 [flood 29];0.012
šamāru_1 [rage 65];šalû_2 [fling 17];0.01
šamāru_1 [rage 65];ezēzu_1 [be angry 205];0.009
šamāru_1 [rage 65];babālu_1 [carry 11];0.009
šamāru_1 [rage 65];Sarranu [?];0.009
šamāru_1 [rage 65];kaškaššu_1 [allpowerful 20];0.008
šamāru_1 [rage 65];nêʾu_1 [turn back 18];0.008
šamāru_1 [rage 65];ziāqu_1 [blow 31];0.008
šamāru_1 [rage 65];ālilu_1 [brave 7];0.008
šamāru_1 [rage 65];taqrubtu_1 [battle 9];0.008
šamāru_1 [rage 65];wiāṣu_1 [too little 5];0.008
šamāru_1 [rage 65];abūbu_1 [flood 94];0.007
šamāru_1 [rage 65];šamāru_1 [rage 65];0.007
šamāru_1 [rage 65];bâʾu_1 [go along 76];0.006
šamāru_1 [rage 65];ṣurru_2 [interior 20];0.006
šamāru_1 [rage 65];tību_1 [attack 205];0.006
šamāru_1 [rage 65];kakku_1 [stick 952];0.006
šamāru_1 [rage 65];gallû_1 [demon 27];0.005
šamāru_1 [rage 65];tamhāru_1 [battle 103];0.005
šamāru_1 [rage 65];ahû_2 [foreign 42];0.004
šamāru_1 [rage 65];gitmālu_1 [perfect 87];0.004
šamāru_1 [rage 65];markasu_1 [bond 32];0.004
šamāru_1 [rage 65];tāhāzu_1 [battle 550];0.004
šamāru_1 [rage 65];ṣimittu_1 [binding 54];0.004
šamāru_1 [rage 65];mehû_1 [storm 72];0.004
šamāru_1 [rage 65];šadāhu_1 [walk 36];0.004
šamāru_1 [rage 65];bibbu_2 [wild sheep 66];0.004
šamāru_1 [rage 65];qurādu_1 [hero 114];0.003
šamāru_1 [rage 65];Aššur [?];0.003
šamāru_1 [rage 65];dannu_1 [mighty 1541];0.003
šamāru_1 [rage 65];nabalkattu_1 [crossing 41];0.003
šamāru_1 [rage 65];gapšu_1 [arisen 80];0.003
šamāru_1 [rage 65];ummānu_1 [military force 961];0.003
šamāru_1 [rage 65];šubtu_1 [seat 379];0.003
šamāru_1 [rage 65];malku_1 [prince 254];0.003
šamāru_1 [rage 65];wâru_1 [go up to 169];0.003
šamāru_1 [rage 65];rakbû_1 [messenger 37];0.003
šamāru_1 [rage 65];urhu_1 [road 95];0.003
šamāru_1 [rage 65];šarāku_1 [present 190];0.003
šamāru_1 [rage 65];narkabtu_1 [chariot 421];0.003
šamāru_1 [rage 65];Kute_P [?];0.003
šamāru_1 [rage 65];sāhiru_1 [turning 32];0.003
šamāru_1 [rage 65];ṭabāhu_1 [slaughter 35];0.003
šamāru_1 [rage 65];hengallu_1 [plenty 74];0.003
šamāru_1 [rage 65];tamšīlu_1 [image 72];0.003
šamāru_1 [rage 65];kânu_1 [permanent 776];0.002
šamāru_1 [rage 65];ālu_1 [city 2993];0.002
šamāru_1 [rage 65];qardu_1 [valiant 154];0.002
